34,American Samoa,fish,American Samoa fish,American Samoa fish,http://www.worldteach.org/wp-content/uploads/2014/03/spear-fishing.jpg,8d8bb99b2094ad93f08e28a20562778eb77c34d8,False,worldteach.org,,
35,American Samoa,fish,American Samoa fish,American Samoa fish,http://www.wpcouncil.org/wp-content/uploads/2015/10/Resources-for-Education.jpg,e8898e45c545413ff27181f0d66cf65f8c449b7d,False,wpcouncil.org,,
39,American Samoa,fish,American Samoa fish,American Samoa fish,http://www.botany.hawaii.edu/basch/uhnpscesu/htms/NPSAfish/assets/alogo.jpg,5850d87614f93786bef8d73c100bea2150f43f03,False,hawaii.edu,,
5,American Samoa,fish,American Samoa fish,American Samoa fish,http://wpcouncil.org/wp-content/uploads/2013/02/as-fishery.jpg,47c9fe154a19c8f9c780bf9ef1f78ac8e0a715d0,False,wpcouncil.org,,
12,American Samoa,fish,American Samoa fish,American Samoa fish,http://www.pireport.org/sites/default/files/styles/article_image_full_node/public/imce/common/Yellowfin_tuna.jpg?itok=PngExWt1,0331ba0c8dabfca2cc0f62ccaf34283435ad2c16,False,pireport.org,,
30,American Samoa,fish,American Samoa fish,American Samoa fish,http://www.sea-ex.com/countryinfo/images/mahi-mahi-pic.jpg,126285d8a070b72e0f5f1d2ff8e34a0feb7085f4,False,sea-ex.com,,
16,American Samoa,fish,American Samoa fish,American Samoa fish,https://spccfpstore1.blob.core.windows.net/digitallibrary-assets/covers/18/186411381aefc1a2ba87813fa66d56b2.png,0c1b52b0561be1caddef5dcccb91e4d8604da2b8,False,windows.net,,
21,American Samoa,fish,American Samoa fish,American Samoa fish,https://iegvu.agribusinessintelligence.informa.com/CO060185/iegvu.agribusinessintelligence.informa.com/-/media/informa/agri/legacy-images/2014/october/tunainsea92722921.jpg,bdd9aa7b5f6a188bbb99333c7f38a8674aa0485f,False,informa.com,,
23,American Samoa,fish,American Samoa fish,American Samoa fish,http://www.samoa.travel/Content/SiteResources/ACTIVITY/193/635724198599981862_full_c08f99b3aad32ad6ac7acdb471e28e3c.jpg,b8bd9cf9d8ab93b5639ff3ce45782ac57a5f5bc6,False,samoa.travel,,
24,American Samoa,fish,American Samoa fish,American Samoa fish,http://www.lemalae.com/uploads/1/3/5/2/13527808/8661517.jpg,e3e9d6ebfd31e1092c12b80e3103f50726e1bc34,False,lemalae.com,,
31,American Samoa,fish,American Samoa fish,American Samoa fish,http://www.artinnaturephotography.com/images/xl/fish-coral-tropical-ofu-20120113_1336.jpg,e71204a2edf6cb653b21a8ade98b2b0531fb087b,False,artinnaturephotography.com,,
43,American Samoa,fish,American Samoa fish,American Samoa fish,https://sanctuaries.noaa.gov/science/sentinel-site-program/american-samoa/fish-at-swains-island-1200.jpg,02db857d26274ddfdf9b79fd08c7f6961233b4d4,False,noaa.gov,,
46,American Samoa,fish,American Samoa fish,American Samoa fish,http://www.janeresture.com/amsamoa/fish.jpg,27daefb759925f6a15d8f5a8fcc6031098531612,False,janeresture.com,,
20,American Samoa,fish,American Samoa fish,American Samoa fish,https://www.sailorsforthesea.org/sites/default/files/2012/11/giant_grouper_epinephelus_lanceolatus_wallpaper_6707h.jpg,64772e49ba5aeedabee2099c5c83d359cfa6dbee,False,sailorsforthesea.org,,
1,American Samoa,fish,American Samoa fish,American Samoa fish,https://www.nps.gov/npsa/learn/nature/images/reef22op.jpg,fc7d0c11adea9fb9b40076a820f10b7b6791f2b9,False,nps.gov,,
18,American Samoa,fish,American Samoa fish,American Samoa fish,http://www.radioaustralia.net.au/international/sites/default/files/imagecache/ra_article_feature/images/2012/11/30/bumphead%20parrot%20fish%20-%20Douglas%20Fenner.jpg,9a43b57055a56abcce8d1e4a32c3b7df82810491,False,net.au,,
28,American Samoa,fish,American Samoa fish,American Samoa fish,http://i.cdn-surfline.com/fishtrack/2015/Editorial/10_Oct/Deep_Tropics/Tropical_Deep_Dropping_09.jpg,cf4c3793362fbc3f0f5f1f3ad98ea7834f88e0b2,False,cdn-surfline.com,,
38,American Samoa,fish,American Samoa fish,American Samoa fish,https://teacheratsea.files.wordpress.com/2012/03/dsc02669.jpg,f53f4ee8115edd5a3e25536b10c363401dab7dc1,False,wordpress.com,,
7,American Samoa,fish,American Samoa fish,American Samoa fish,https://www.nps.gov/npsa/learn/nature/images/10092011-012_1.jpg,10d1e34775e238f928a295fd2d32101d4684f179,False,nps.gov,,
8,American Samoa,fish,American Samoa fish,American Samoa fish,https://www.fws.gov/coralreef/images/ofufish.gif,2be27b1afa8e47cf08e8cb34a180f23c18e79529,False,fws.gov,,
27,American Samoa,fish,American Samoa fish,American Samoa fish,http://marinesciencetoday.com/wp-content/uploads/2013/02/Whale-Shark.-Photo-credit-NOAA..jpg,e01079d537da4d893996b9d799a570e5dade3701,False,marinesciencetoday.com,,
37,American Samoa,fish,American Samoa fish,American Samoa fish,http://www.teachoceanscience.net/images/basket_lge.jpg,2c9359f43ca1b6f0975d154227a457cef5fcd351,False,teachoceanscience.net,,
44,American Samoa,fish,American Samoa fish,American Samoa fish,http://www.pireport.org/sites/default/files/styles/article_image_full_node/public/imce/common/starkist.jpg?itok=UwkAXGwI,f453bf26f7d27a5bf8d00acb017298df67c2f0f2,False,pireport.org,,
15,American Samoa,fish,American Samoa fish,American Samoa fish,https://i.ytimg.com/vi/NGPR9aIyTPA/hqdefault.jpg,5012c2faa93860bb470a2a4a238907ec942b1329,False,ytimg.com,,
